split,citation,mention_count_in_split,pattern_covered,family,subfamily,pattern,present_in_laws_de_source,present_in_laws_de_text,present_in_court_source,present_in_court_text,present_in_source_column_any,present_as_text_reference_any,present_in_any_extracted,text_reference_only_any
train,Art. 964 Abs. 1 ZGB,4,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 736 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 78 AIG,2,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 646 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 647 Abs. 1 ZG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 649a Abs. 1 ZGB,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 745 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 745 Abs. 3 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 753 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 749 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 779 Abs. 1 ZGB,5,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 678 Abs. 2 ZGB,2,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 781 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 732 Abs. 2 ZGB,5,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 32 JStPO,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 34 Abs. 1 JStPO,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 15 JStG,3,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 32 Abs. 1 JStPO,3,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 6 Abs. 2 JStPO,7,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 22 JStG,5,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 23 JStG,5,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 712d Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 712b Abs. 1 ZGB,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 712d Abs. 3 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 712e Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 69 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 712d Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 963 Abs. 1 ZGB,14,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 69 Abs. 2 GBV,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 68 Abs. 2 GBV,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 69 Abs. 3 GBV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 69 Abs. 4 GBV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 26 Abs. 2 HMG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 26 HMG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 65 ATSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 37 Abs. 1 BV,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 14 Abs. 2 IPRG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 37 Abs. 1 IPRG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 14 Abs. 1 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 224 Abs. 1 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 62 BV,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 201 OR,3,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 203 OR,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 20 Abs. 2 OR,10,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 24 Abs. 1 OR,6,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 31 OR,7,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 24 OR,5,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 187 Abs. 1 OR,3,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 187 OR,3,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 197 OR,3,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 205 OR,4,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 20 Abs. 1 OR,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 23 OR,6,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 63 Abs. 1 VwVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 65 Abs. 1 VwVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 63 Abs. 2 VwVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 22 Abs. 2 RPG,6,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 209 Abs. 3 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 111 Abs. 1 BGG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 33 Abs. 2 RPG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 12g Abs. 2 NHG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 111 Abs. 2 BGG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 106 Abs. 1 BGG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 24c RPG,3,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 41 Abs. 1 RPV,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 24c Abs. 2 RPG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 42 Abs. 1 RPV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 42 Abs. 2 RPV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 24c Abs. 4 RPG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 42 Abs. 3 RPV,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 24c Abs. 5 RPG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 4 GSchG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 7 Abs. 1 GSchG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,BGE 134 III 565 E. 3.2,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,Art. 47 EleG,2,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 43 Abs. 1 LSV,7,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 20 USG,2,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 20 Abs. 1 USG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 15 Abs. 1 LSV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 2 Abs. 6 LSV,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 20 Abs. 2 USG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 16 LSV,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 37 IRSG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 2 IRSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 37 Abs. 1 IRSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 85 Abs. 2 IRSG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 94 Abs. 1 IRSG,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 85 Abs. 3 IRSG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 94 Abs. 2 IRSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 8 Abs. 2 IRSV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 8 Abs. 1 IRSV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 140 StGB,2,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 35 Abs. 1 IRSG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 94 IRSG,2,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,BGE 129 II 100 E. 3.5,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,Art. 150 Abs. 1 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 154 Abs. 1 IPRG,4,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 3 Abs. 1 NHG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 3 Abs. 3 NHG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 89 BV,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 17 IPRG,7,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 27 IPRG,4,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 837 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 824 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 832 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 824 Abs. 2 ZGB,2,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 832 Abs. 2 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 175 Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 176 Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 834 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 24 RPG,7,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 11 Abs. 1 RPG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 11 Abs. 2 RPV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 8a Abs. 1 RPG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 15 RPG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 15 Abs. 3 RPG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 3 RPG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 75 Abs. 1 BV,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 1 RPG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 14 VStG,2,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 2 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 754 OR,6,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 46 Abs. 1 KVV,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 3 Abs. 2 BankG,9,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 20 Abs. 3 VVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
